trial,sigma,tau,method,rot_err_deg,trans_err,repr_rmse,runtime_ms,success
269,0.5,0.01,EPnP+TSVD,0.31067152111520335,0.07374308316867505,0.5124745784577515,1.3442999916151166,1
269,0.5,0.001,EPnP+TSVD,0.31067152111520335,0.07374308316867505,0.5124745784577515,2.141400007531047,1
269,0.5,0.0001,EPnP+TSVD,0.31067152111520335,0.07374308316867505,0.5124745784577515,1.8879000563174486,1
269,0.5,1e-05,EPnP+TSVD,0.31067152111520335,0.07374308316867505,0.5124745784577515,1.4800999779254198,1
269,0.5,1e-06,EPnP+TSVD,0.31067152111520335,0.07374308316867505,0.5124745784577515,1.3795000268146396,1
270,0.5,nan,EPnP,0.12293230341869955,0.009888851685712815,0.5486995420931352,0.15169999096542597,1
270,0.5,nan,ITERATIVE,0.15997010339756051,0.007700792502429266,0.5226448938823848,0.3229000139981508,1
270,0.5,0.01,EPnP+TSVD,0.15997008413653072,0.007700792497909148,0.5226448938823821,1.7444000113755465,1
270,0.5,0.001,EPnP+TSVD,0.15997008413653072,0.007700792497909148,0.5226448938823821,1.729399897158146,1
270,0.5,0.0001,EPnP+TSVD,0.15997008413653072,0.007700792497909148,0.5226448938823821,1.7271999968215823,1
270,0.5,1e-05,EPnP+TSVD,0.15997008413653072,0.007700792497909148,0.5226448938823821,1.7948999302461743,1
270,0.5,1e-06,EPnP+TSVD,0.15997008413653072,0.007700792497909148,0.5226448938823821,2.036500023677945,1
271,0.5,nan,EPnP,0.13201242534738483,0.014442627942949022,0.45294493415733056,0.16589998267591,1
271,0.5,nan,ITERATIVE,0.1152312528701902,0.028444241403205277,0.43916168846263187,0.37370005156844854,1
271,0.5,0.01,EPnP+TSVD,0.1152312296671512,0.028444241425519934,0.4391616884626276,2.1086999913677573,1
271,0.5,0.001,EPnP+TSVD,0.1152312296671512,0.028444241425519934,0.4391616884626276,1.7951000481843948,1
271,0.5,0.0001,EPnP+TSVD,0.1152312296671512,0.028444241425519934,0.4391616884626276,1.9853999838232994,1
271,0.5,1e-05,EPnP+TSVD,0.1152312296671512,0.028444241425519934,0.4391616884626276,1.7805000534281135,1
271,0.5,1e-06,EPnP+TSVD,0.1152312296671512,0.028444241425519934,0.4391616884626276,1.8428999464958906,1
272,0.5,nan,EPnP,1.1700273373945393,0.04886735541103675,0.5523151197636018,0.15159999020397663,1
272,0.5,nan,ITERATIVE,0.9324272014790481,0.061237011485526405,0.5362996348691709,0.34989998675882816,1
272,0.5,0.01,EPnP+TSVD,0.9324273651904051,0.06123701109661527,0.5362996348691862,2.0209000213071704,1
272,0.5,0.001,EPnP+TSVD,0.9324273651904051,0.06123701109661527,0.5362996348691862,2.855599974282086,1
272,0.5,0.0001,EPnP+TSVD,0.9324273651904051,0.06123701109661527,0.5362996348691862,2.4021000135689974,1
272,0.5,1e-05,EPnP+TSVD,0.9324273651904051,0.06123701109661527,0.5362996348691862,2.2108000703155994,1
272,0.5,1e-06,EPnP+TSVD,0.9324273651904051,0.06123701109661527,0.5362996348691862,1.9720999989658594,1
273,0.5,nan,EPnP,0.3211593452894584,0.037727013805180176,0.6512712333580524,0.16739999409765005,1
273,0.5,nan,ITERATIVE,0.5470888770858664,0.014685876963550849,0.6257289964918814,0.368500011973083,1
273,0.5,0.01,EPnP+TSVD,0.5470889319673666,0.014685876964729486,0.6257289964918696,1.5045999316498637,1
273,0.5,0.001,EPnP+TSVD,0.5470889319673666,0.014685876964729486,0.6257289964918696,1.3400999596342444,1
273,0.5,0.0001,EPnP+TSVD,0.5470889319673666,0.014685876964729486,0.6257289964918696,1.300299889408052,1
273,0.5,1e-05,EPnP+TSVD,0.5470889319673666,0.014685876964729486,0.6257289964918696,1.316900015808642,1
273,0.5,1e-06,EPnP+TSVD,0.5470889319673666,0.014685876964729486,0.6257289964918696,1.7932000337168574,1
274,0.5,nan,EPnP,0.3773189113540873,0.012198181301080675,0.7245088676548154,0.2101000864058733,1
274,0.5,nan,ITERATIVE,0.30067763854866936,0.003627308154697049,0.6389755672344175,0.5245000356808305,1
274,0.5,0.01,EPnP+TSVD,0.3006776169020943,0.003627308184623677,0.6389755672344047,2.0818000193685293,1
274,0.5,0.001,EPnP+TSVD,0.3006776169020943,0.003627308184623677,0.6389755672344047,2.4150999961420894,1
274,0.5,0.0001,EPnP+TSVD,0.3006776169020943,0.003627308184623677,0.6389755672344047,2.059799968264997,1
274,0.5,1e-05,EPnP+TSVD,0.3006776169020943,0.003627308184623677,0.6389755672344047,1.8933999817818403,1
274,0.5,1e-06,EPnP+TSVD,0.3006776169020943,0.003627308184623677,0.6389755672344047,1.8903999589383602,1
275,0.5,nan,EPnP,0.34610841872425396,0.014541279589940444,0.5024403092635555,0.14729995746165514,1
275,0.5,nan,ITERATIVE,0.3592590561984515,0.012805089891721641,0.4948400757830649,0.317899975925684,1
275,0.5,0.01,EPnP+TSVD,0.35925905299467104,0.012805089892348452,0.4948400757830746,1.5565999783575535,1
275,0.5,0.001,EPnP+TSVD,0.35925905299467104,0.012805089892348452,0.4948400757830746,2.5503000942990184,1
275,0.5,0.0001,EPnP+TSVD,0.35925905299467104,0.012805089892348452,0.4948400757830746,2.176400041207671,1
275,0.5,1e-05,EPnP+TSVD,0.35925905299467104,0.012805089892348452,0.4948400757830746,2.0526000298559666,1
275,0.5,1e-06,EPnP+TSVD,0.35925905299467104,0.012805089892348452,0.4948400757830746,1.8285999540239573,1
276,0.5,nan,EPnP,0.6654407786704393,0.005300529618030403,0.4506490256071954,0.15300000086426735,1
276,0.5,nan,ITERATIVE,0.5712737956071758,0.021189795906207416,0.4359441913610443,0.35230000503361225,1
276,0.5,0.01,EPnP+TSVD,0.5712737901982404,0.021189795953606535,0.43594419136103313,1.9922000356018543,1
276,0.5,0.001,EPnP+TSVD,0.5712737901982404,0.021189795953606535,0.43594419136103313,1.8838000250980258,1
276,0.5,0.0001,EPnP+TSVD,0.5712737901982404,0.021189795953606535,0.43594419136103313,1.9029999384656549,1
276,0.5,1e-05,EPnP+TSVD,0.5712737901982404,0.021189795953606535,0.43594419136103313,2.16480006929487,1
276,0.5,1e-06,EPnP+TSVD,0.5712737901982404,0.021189795953606535,0.43594419136103313,2.7430999325588346,1
277,0.5,nan,EPnP,0.32112830000940024,0.04999789036794642,0.6472915063857564,0.147900078445673,1
277,0.5,nan,ITERATIVE,0.24834883888948192,0.07058552641221125,0.6160270235097588,0.31889998354017735,1
277,0.5,0.01,EPnP+TSVD,0.2483487926438489,0.07058552626948474,0.6160270235097266,2.1641000639647245,1
277,0.5,0.001,EPnP+TSVD,0.2483487926438489,0.07058552626948474,0.6160270235097266,2.1480999421328306,1
277,0.5,0.0001,EPnP+TSVD,0.2483487926438489,0.07058552626948474,0.6160270235097266,1.9871999975293875,1
277,0.5,1e-05,EPnP+TSVD,0.2483487926438489,0.07058552626948474,0.6160270235097266,1.918200054205954,1
277,0.5,1e-06,EPnP+TSVD,0.2483487926438489,0.07058552626948474,0.6160270235097266,1.8929000943899155,1
278,0.5,nan,EPnP,0.5428089333188224,0.04911011539245569,0.5649107893151064,0.14249992091208696,1
278,0.5,nan,ITERATIVE,0.4876669542719706,0.030321374340868217,0.5363185555017358,0.32079999800771475,1
278,0.5,0.01,EPnP+TSVD,0.48766697220892263,0.03032137440580611,0.5363185555017221,2.452900051139295,1
278,0.5,0.001,EPnP+TSVD,0.48766697220892263,0.03032137440580611,0.5363185555017221,2.4341000244021416,1
278,0.5,0.0001,EPnP+TSVD,0.48766697220892263,0.03032137440580611,0.5363185555017221,2.377400058321655,1
278,0.5,1e-05,EPnP+TSVD,0.48766697220892263,0.03032137440580611,0.5363185555017221,1.991800032556057,1
278,0.5,1e-06,EPnP+TSVD,0.48766697220892263,0.03032137440580611,0.5363185555017221,1.9681000849232078,1
279,0.5,nan,EPnP,0.7561553863467813,0.031341193205871115,0.5276774798361269,0.14889996964484453,1
279,0.5,nan,ITERATIVE,0.6212722147432019,0.010680792885398268,0.5085300585769827,0.3260000376030803,1
279,0.5,0.01,EPnP+TSVD,0.6212722212984743,0.010680793022122832,0.5085300585769802,1.7695999704301357,1
279,0.5,0.001,EPnP+TSVD,0.6212722212984743,0.010680793022122832,0.5085300585769802,1.7305000219494104,1
279,0.5,0.0001,EPnP+TSVD,0.6212722212984743,0.010680793022122832,0.5085300585769802,2.8930000262334943,1
279,0.5,1e-05,EPnP+TSVD,0.6212722212984743,0.010680793022122832,0.5085300585769802,1.7465000273659825,1
279,0.5,1e-06,EPnP+TSVD,0.6212722212984743,0.010680793022122832,0.5085300585769802,1.721199951134622,1
280,0.5,nan,EPnP,0.7526170327162283,0.043133040988377454,0.5211391078901407,0.15570002142339945,1
280,0.5,nan,ITERATIVE,0.600471738881955,0.00331763872904119,0.49650967522166806,0.31530007254332304,1
280,0.5,0.01,EPnP+TSVD,0.6004717120220925,0.0033176388252615548,0.49650967522168205,1.967900083400309,1
280,0.5,0.001,EPnP+TSVD,0.6004717120220925,0.0033176388252615548,0.49650967522168205,2.16480006929487,1
280,0.5,0.0001,EPnP+TSVD,0.6004717120220925,0.0033176388252615548,0.49650967522168205,2.02550005633384,1
280,0.5,1e-05,EPnP+TSVD,0.6004717120220925,0.0033176388252615548,0.49650967522168205,2.0282999612390995,1
280,0.5,1e-06,EPnP+TSVD,0.6004717120220925,0.0033176388252615548,0.49650967522168205,3.718600026331842,1
281,0.5,nan,EPnP,0.05522404613240035,0.0021807344254470102,0.6754927721056599,0.17380004283040762,1
281,0.5,nan,ITERATIVE,0.11223677551948674,0.004721820048282722,0.6407910275965946,0.3287999425083399,1
281,0.5,0.01,EPnP+TSVD,0.1122367557565001,0.004721820043184146,0.6407910275965537,1.8356000073254108,1
281,0.5,0.001,EPnP+TSVD,0.1122367557565001,0.004721820043184146,0.6407910275965537,1.956299995072186,1
281,0.5,0.0001,EPnP+TSVD,0.1122367557565001,0.004721820043184146,0.6407910275965537,1.8130999524146318,1
281,0.5,1e-05,EPnP+TSVD,0.1122367557565001,0.004721820043184146,0.6407910275965537,1.7328000394627452,1
281,0.5,1e-06,EPnP+TSVD,0.1122367557565001,0.004721820043184146,0.6407910275965537,1.742499996908009,1
282,0.5,nan,EPnP,0.49987512025523634,0.08062885235791764,0.45136375430208026,0.2429999876767397,1
282,0.5,nan,ITERATIVE,0.49583617198401747,0.10001434096583038,0.44628365286535504,0.46060001477599144,1
282,0.5,0.01,EPnP+TSVD,0.49583615348844073,0.10001434097890616,0.44628365286535443,2.3759999312460423,1
282,0.5,0.001,EPnP+TSVD,0.49583615348844073,0.10001434097890616,0.44628365286535443,1.8266000552102923,1
282,0.5,0.0001,EPnP+TSVD,0.49583615348844073,0.10001434097890616,0.44628365286535443,1.9931000424548984,1
282,0.5,1e-05,EPnP+TSVD,0.49583615348844073,0.10001434097890616,0.44628365286535443,1.9138000207021832,1
282,0.5,1e-06,EPnP+TSVD,0.49583615348844073,0.10001434097890616,0.44628365286535443,1.5922000166028738,1
283,0.5,nan,EPnP,0.6941110597365235,0.03728721593582466,0.5004211997710785,0.1495999749749899,1
283,0.5,nan,ITERATIVE,0.6329150110443921,0.015902572682786966,0.47516377272598387,0.3250000299885869,1
283,0.5,0.01,EPnP+TSVD,0.63291499510912,0.015902572663382995,0.47516377272599486,2.097100019454956,1
283,0.5,0.001,EPnP+TSVD,0.63291499510912,0.015902572663382995,0.47516377272599486,2.2543000523000956,1
283,0.5,0.0001,EPnP+TSVD,0.63291499510912,0.015902572663382995,0.47516377272599486,2.104200073517859,1
283,0.5,1e-05,EPnP+TSVD,0.63291499510912,0.015902572663382995,0.47516377272599486,2.999100019223988,1
283,0.5,1e-06,EPnP+TSVD,0.63291499510912,0.015902572663382995,0.47516377272599486,2.052200026810169,1
284,0.5,nan,EPnP,0.36866604392219343,0.03270978258846194,0.5657102114576743,0.15169999096542597,1
284,0.5,nan,ITERATIVE,0.43859323077411116,0.029224408323474185,0.5604793422626321,0.3209999995306134,1
284,0.5,0.01,EPnP+TSVD,0.4385932330011747,0.029224408319340433,0.5604793422626331,1.5555999707430601,1
284,0.5,0.001,EPnP+TSVD,0.4385932330011747,0.029224408319340433,0.5604793422626331,1.7344000516459346,1
284,0.5,0.0001,EPnP+TSVD,0.4385932330011747,0.029224408319340433,0.5604793422626331,1.8173999851569533,1
284,0.5,1e-05,EPnP+TSVD,0.4385932330011747,0.029224408319340433,0.5604793422626331,1.5118999872356653,1
284,0.5,1e-06,EPnP+TSVD,0.4385932330011747,0.029224408319340433,0.5604793422626331,1.506500062532723,1
285,0.5,nan,EPnP,0.5037502846051782,0.027142803838030204,0.5620642452959134,0.14230003580451012,1
285,0.5,nan,ITERATIVE,0.4773337214316801,0.03309786972778924,0.5557388040829322,0.44440000783652067,1
285,0.5,0.01,EPnP+TSVD,0.47733372711403127,0.03309786973876825,0.5557388040829367,4.185599973425269,1
285,0.5,0.001,EPnP+TSVD,0.47733372711403127,0.03309786973876825,0.5557388040829367,3.5574999637901783,1
285,0.5,0.0001,EPnP+TSVD,0.47733372711403127,0.03309786973876825,0.5557388040829367,3.3017999958246946,1
285,0.5,1e-05,EPnP+TSVD,0.47733372711403127,0.03309786973876825,0.5557388040829367,3.5969000309705734,1
285,0.5,1e-06,EPnP+TSVD,0.47733372711403127,0.03309786973876825,0.5557388040829367,2.242899965494871,1
286,0.5,nan,EPnP,0.4962374817845492,0.02480874154133061,0.7778003237522341,0.15279999934136868,1
286,0.5,nan,ITERATIVE,0.4555952303163327,0.013970436688802663,0.7751278921905322,0.3983000060543418,1
286,0.5,0.01,EPnP+TSVD,0.4555952416824948,0.013970436668740784,0.7751278921905286,2.1367999725043774,1
286,0.5,0.001,EPnP+TSVD,0.4555952416824948,0.013970436668740784,0.7751278921905286,3.037799964658916,1
286,0.5,0.0001,EPnP+TSVD,0.4555952416824948,0.013970436668740784,0.7751278921905286,2.2903999779373407,1
286,0.5,1e-05,EPnP+TSVD,0.4555952416824948,0.013970436668740784,0.7751278921905286,2.278600004501641,1
286,0.5,1e-06,EPnP+TSVD,0.4555952416824948,0.013970436668740784,0.7751278921905286,1.9311000360175967,1
287,0.5,nan,EPnP,0.20612225977164142,0.056585346602425965,0.5567273713567779,0.14870008453726768,1
287,0.5,nan,ITERATIVE,0.2434472730544432,0.0475315195933331,0.5539840767327752,0.3396000247448683,1
287,0.5,0.01,EPnP+TSVD,0.24344726886554696,0.04753151959791961,0.5539840767328073,2.1292000310495496,1
287,0.5,0.001,EPnP+TSVD,0.24344726886554696,0.04753151959791961,0.5539840767328073,3.2735998975113034,1
287,0.5,0.0001,EPnP+TSVD,0.24344726886554696,0.04753151959791961,0.5539840767328073,1.8053000094369054,1
287,0.5,1e-05,EPnP+TSVD,0.24344726886554696,0.04753151959791961,0.5539840767328073,1.729500014334917,1
287,0.5,1e-06,EPnP+TSVD,0.24344726886554696,0.04753151959791961,0.5539840767328073,2.448700019158423,1
288,0.5,nan,EPnP,0.24731864391176403,0.004041008047761539,0.9842940463953443,0.1542000100016594,1
288,0.5,nan,ITERATIVE,0.26836693183096044,0.011273037756186297,0.8614414771357304,0.3353999927639961,1
288,0.5,0.01,EPnP+TSVD,0.26836695344358047,0.011273037740369259,0.8614414771357367,1.775300013832748,1
288,0.5,0.001,EPnP+TSVD,0.26836695344358047,0.011273037740369259,0.8614414771357367,1.7176000401377678,1
288,0.5,0.0001,EPnP+TSVD,0.26836695344358047,0.011273037740369259,0.8614414771357367,3.016200033016503,1
288,0.5,1e-05,EPnP+TSVD,0.26836695344358047,0.011273037740369259,0.8614414771357367,2.593300072476268,1
288,0.5,1e-06,EPnP+TSVD,0.26836695344358047,0.011273037740369259,0.8614414771357367,1.9314999226480722,1
289,0.5,nan,EPnP,0.19051235428670302,0.0024991772278298136,0.7262074219367067,0.17770007252693176,1
289,0.5,nan,ITERATIVE,0.11662817767524664,0.0008026160478437005,0.6941695977130676,0.3225000109523535,1
289,0.5,0.01,EPnP+TSVD,0.11662818168776765,0.0008026160448494718,0.6941695977130632,1.7870999872684479,1
289,0.5,0.001,EPnP+TSVD,0.11662818168776765,0.0008026160448494718,0.6941695977130632,1.712299999780953,1
289,0.5,0.0001,EPnP+TSVD,0.11662818168776765,0.0008026160448494718,0.6941695977130632,1.886799931526184,1
289,0.5,1e-05,EPnP+TSVD,0.11662818168776765,0.0008026160448494718,0.6941695977130632,1.9169999286532402,1
289,0.5,1e-06,EPnP+TSVD,0.11662818168776765,0.0008026160448494718,0.6941695977130632,2.556600025855005,1
290,0.5,nan,EPnP,0.18586901207320636,0.02318505131678401,0.515050306648031,0.2709999680519104,1
290,0.5,nan,ITERATIVE,0.2076306578072941,0.010132057575539092,0.5048195949863373,0.8165000472217798,1
290,0.5,0.01,EPnP+TSVD,0.2076306577370799,0.010132057554957967,0.504819594986333,3.6651999689638615,1
290,0.5,0.001,EPnP+TSVD,0.2076306577370799,0.010132057554957967,0.504819594986333,2.396699972450733,1
290,0.5,0.0001,EPnP+TSVD,0.2076306577370799,0.010132057554957967,0.504819594986333,4.226800054311752,1
290,0.5,1e-05,EPnP+TSVD,0.2076306577370799,0.010132057554957967,0.504819594986333,2.1463000448420644,1
290,0.5,1e-06,EPnP+TSVD,0.2076306577370799,0.010132057554957967,0.504819594986333,3.884500009007752,1
291,0.5,nan,EPnP,0.4455251873284828,0.01350895743005156,0.7285567369963976,0.1686000032350421,1
291,0.5,nan,ITERATIVE,0.21501289554537986,0.01098245036809504,0.708186706049297,0.3266000421717763,1
291,0.5,0.01,EPnP+TSVD,0.21501282466360808,0.010982450068666477,0.7081867060492673,1.6373000107705593,1
291,0.5,0.001,EPnP+TSVD,0.21501282466360808,0.010982450068666477,0.7081867060492673,1.560300006531179,1
291,0.5,0.0001,EPnP+TSVD,0.21501282466360808,0.010982450068666477,0.7081867060492673,1.694599981419742,1
291,0.5,1e-05,EPnP+TSVD,0.21501282466360808,0.010982450068666477,0.7081867060492673,1.5194000443443656,1
291,0.5,1e-06,EPnP+TSVD,0.21501282466360808,0.010982450068666477,0.7081867060492673,1.506500062532723,1
292,0.5,nan,EPnP,0.5317621988166015,0.004592305309960608,0.3440488215718346,0.14349992852658033,1
292,0.5,nan,ITERATIVE,0.46139263805260633,0.004272007121378946,0.3354463617328358,0.31809997744858265,1
292,0.5,0.01,EPnP+TSVD,0.46139264575917965,0.004272007114192747,0.3354463617328236,1.7810999415814877,1
292,0.5,0.001,EPnP+TSVD,0.46139264575917965,0.004272007114192747,0.3354463617328236,2.354900003410876,1
292,0.5,0.0001,EPnP+TSVD,0.46139264575917965,0.004272007114192747,0.3354463617328236,3.214700031094253,1
292,0.5,1e-05,EPnP+TSVD,0.46139264575917965,0.004272007114192747,0.3354463617328236,2.0487000001594424,1
292,0.5,1e-06,EPnP+TSVD,0.46139264575917965,0.004272007114192747,0.3354463617328236,1.6980000073090196,1
293,0.5,nan,EPnP,0.11394347183152588,0.024999218550138154,0.5027846878547371,0.15199999324977398,1
293,0.5,nan,ITERATIVE,0.14893659493936384,0.025097989790575422,0.4993782994929993,0.31969998963177204,1
293,0.5,0.01,EPnP+TSVD,0.1489366277845517,0.025097989786303114,0.4993782994930317,1.3970999279990792,1
293,0.5,0.001,EPnP+TSVD,0.1489366277845517,0.025097989786303114,0.4993782994930317,1.7433000029996037,1
293,0.5,0.0001,EPnP+TSVD,0.1489366277845517,0.025097989786303114,0.4993782994930317,1.308700069785118,1
293,0.5,1e-05,EPnP+TSVD,0.1489366277845517,0.025097989786303114,0.4993782994930317,1.4945999719202518,1
293,0.5,1e-06,EPnP+TSVD,0.1489366277845517,0.025097989786303114,0.4993782994930317,1.6795999836176634,1
294,0.5,nan,EPnP,0.24322222478597919,0.07280833587374334,0.505300698316005,0.1482999650761485,1
294,0.5,nan,ITERATIVE,0.15677567388582683,0.08293608926722171,0.49443660135767314,0.345399952493608,1
294,0.5,0.01,EPnP+TSVD,0.15677565924916295,0.0829360895244638,0.49443660135768913,2.5116000324487686,1
294,0.5,0.001,EPnP+TSVD,0.15677565924916295,0.0829360895244638,0.49443660135768913,2.2740999702364206,1
294,0.5,0.0001,EPnP+TSVD,0.15677565924916295,0.0829360895244638,0.49443660135768913,2.2481000050902367,1
294,0.5,1e-05,EPnP+TSVD,0.15677565924916295,0.0829360895244638,0.49443660135768913,1.9984999671578407,1
294,0.5,1e-06,EPnP+TSVD,0.15677565924916295,0.0829360895244638,0.49443660135768913,2.029899973422289,1
295,0.5,nan,EPnP,0.0959414333700625,0.007130210009416102,0.5313190421909132,0.14940008986741304,1
295,0.5,nan,ITERATIVE,0.09484912556999267,0.001685141718035783,0.4113949717046283,0.4854999715462327,1
295,0.5,0.01,EPnP+TSVD,0.0948491445599968,0.0016851417187239452,0.41139497170463457,2.2812000242993236,1
295,0.5,0.001,EPnP+TSVD,0.0948491445599968,0.0016851417187239452,0.41139497170463457,1.546400017105043,1
295,0.5,0.0001,EPnP+TSVD,0.0948491445599968,0.0016851417187239452,0.41139497170463457,1.5156998997554183,1
295,0.5,1e-05,EPnP+TSVD,0.0948491445599968,0.0016851417187239452,0.41139497170463457,1.5313000185415149,1
295,0.5,1e-06,EPnP+TSVD,0.0948491445599968,0.0016851417187239452,0.41139497170463457,1.5067000640556216,1
296,0.5,nan,EPnP,0.2657122952364496,0.005513411370864051,0.6528454049481983,0.14760007616132498,1
296,0.5,nan,ITERATIVE,0.19608384114744196,0.015610932288794168,0.6468768275187681,0.3217000048607588,1
296,0.5,0.01,EPnP+TSVD,0.19608384256750588,0.015610932322155876,0.6468768275187612,2.112500020302832,1
296,0.5,0.001,EPnP+TSVD,0.19608384256750588,0.015610932322155876,0.6468768275187612,1.9746000180020928,1
296,0.5,0.0001,EPnP+TSVD,0.19608384256750588,0.015610932322155876,0.6468768275187612,2.4130999809131026,1
296,0.5,1e-05,EPnP+TSVD,0.19608384256750588,0.015610932322155876,0.6468768275187612,2.3104000138118863,1
296,0.5,1e-06,EPnP+TSVD,0.19608384256750588,0.015610932322155876,0.6468768275187612,2.6154000079259276,1
297,0.5,nan,EPnP,0.38653670603877055,0.03397401178122923,0.47893859862934995,0.15750003512948751,1
297,0.5,nan,ITERATIVE,0.37470421702461615,0.0065635605400176655,0.44523999118769325,0.3576000453904271,1
297,0.5,0.01,EPnP+TSVD,0.37470420191889464,0.006563560484574661,0.4452399911877062,2.0210999064147472,1
297,0.5,0.001,EPnP+TSVD,0.37470420191889464,0.006563560484574661,0.4452399911877062,3.039599978365004,1
297,0.5,0.0001,EPnP+TSVD,0.37470420191889464,0.006563560484574661,0.4452399911877062,2.678200020454824,1
297,0.5,1e-05,EPnP+TSVD,0.37470420191889464,0.006563560484574661,0.4452399911877062,1.917900051921606,1
297,0.5,1e-06,EPnP+TSVD,0.37470420191889464,0.006563560484574661,0.4452399911877062,2.684399951249361,1
298,0.5,nan,EPnP,0.08200434166906817,0.0029668662465991975,0.7625982376474623,0.24189997930079699,1
298,0.5,nan,ITERATIVE,0.1015070457769489,0.00196299305677175,0.6265368025159538,0.3879999276250601,1
298,0.5,0.01,EPnP+TSVD,0.10150706719091557,0.001962993057352745,0.6265368025159908,1.4155000681057572,1
298,0.5,0.001,EPnP+TSVD,0.10150706719091557,0.001962993057352745,0.6265368025159908,1.371299964375794,1
298,0.5,0.0001,EPnP+TSVD,0.10150706719091557,0.001962993057352745,0.6265368025159908,1.339700073003769,1
298,0.5,1e-05,EPnP+TSVD,0.10150706719091557,0.001962993057352745,0.6265368025159908,1.6305999597534537,1
298,0.5,1e-06,EPnP+TSVD,0.10150706719091557,0.001962993057352745,0.6265368025159908,1.3271999778226018,1
299,0.5,nan,EPnP,0.31905087756948414,0.04965892696236644,0.5149345309007514,0.14469993766397238,1
299,0.5,nan,ITERATIVE,0.3833160750503998,0.08393050808786222,0.5000510877754913,0.31649996526539326,1
299,0.5,0.01,EPnP+TSVD,0.38331605305205574,0.08393050816721209,0.5000510877754879,1.765799941495061,1
299,0.5,0.001,EPnP+TSVD,0.38331605305205574,0.08393050816721209,0.5000510877754879,2.2091999417170882,1
299,0.5,0.0001,EPnP+TSVD,0.38331605305205574,0.08393050816721209,0.5000510877754879,2.6673999382182956,1
299,0.5,1e-05,EPnP+TSVD,0.38331605305205574,0.08393050816721209,0.5000510877754879,2.3008999414741993,1
299,0.5,1e-06,EPnP+TSVD,0.38331605305205574,0.08393050816721209,0.5000510877754879,1.9351000664755702,1
300,0.5,nan,EPnP,0.11137535273940088,0.009531078035410383,0.7401743275828121,0.1517999917268753,1
300,0.5,nan,ITERATIVE,0.11475327791229747,0.005272446982087271,0.6917026946405594,0.3282000543549657,1
300,0.5,0.01,EPnP+TSVD,0.11475328982892849,0.005272446979867491,0.6917026946405523,1.443500048480928,1
300,0.5,0.001,EPnP+TSVD,0.11475328982892849,0.005272446979867491,0.6917026946405523,1.326099969446659,1
300,0.5,0.0001,EPnP+TSVD,0.11475328982892849,0.005272446979867491,0.6917026946405523,1.2934999540448189,1
300,0.5,1e-05,EPnP+TSVD,0.11475328982892849,0.005272446979867491,0.6917026946405523,1.5242999652400613,1
300,0.5,1e-06,EPnP+TSVD,0.11475328982892849,0.005272446979867491,0.6917026946405523,1.3420999748632312,1
301,0.5,nan,EPnP,0.12303354806510755,0.10660802091995322,0.622084910577269,0.14050002209842205,1
301,0.5,nan,ITERATIVE,0.28822537110309066,0.06329223670969822,0.5774432643054564,0.35610003396868706,1
301,0.5,0.01,EPnP+TSVD,0.28822533293739677,0.06329223635683673,0.5774432643054574,2.0661000162363052,1
301,0.5,0.001,EPnP+TSVD,0.28822533293739677,0.06329223635683673,0.5774432643054574,1.9983999663963914,1
301,0.5,0.0001,EPnP+TSVD,0.28822533293739677,0.06329223635683673,0.5774432643054574,1.691599958576262,1
301,0.5,1e-05,EPnP+TSVD,0.28822533293739677,0.06329223635683673,0.5774432643054574,1.6754999523982406,1
301,0.5,1e-06,EPnP+TSVD,0.28822533293739677,0.06329223635683673,0.5774432643054574,1.6910999547690153,1
302,0.5,nan,EPnP,0.07882943155414028,0.0005553192686717897,0.5344500771344364,0.16189995221793652,1
302,0.5,nan,ITERATIVE,0.08319122437621435,0.001929323991814299,0.49931704416671596,0.3206999972462654,1
302,0.5,0.01,EPnP+TSVD,0.08319122799496091,0.0019293239920485257,0.49931704416670614,1.9641000544652343,1
302,0.5,0.001,EPnP+TSVD,0.08319122799496091,0.0019293239920485257,0.49931704416670614,1.8913999665528536,1
302,0.5,0.0001,EPnP+TSVD,0.08319122799496091,0.0019293239920485257,0.49931704416670614,1.9356999546289444,1
302,0.5,1e-05,EPnP+TSVD,0.08319122799496091,0.0019293239920485257,0.49931704416670614,3.0270999995991588,1
302,0.5,1e-06,EPnP+TSVD,0.08319122799496091,0.0019293239920485257,0.49931704416670614,2.0447999704629183,1
303,0.5,nan,EPnP,0.1571383329656379,0.002839926083917555,0.563672695799833,0.15410000924021006,1
303,0.5,nan,ITERATIVE,0.14810195297576262,0.0008530018537353209,0.5230002698267475,0.33569999504834414,1
303,0.5,0.01,EPnP+TSVD,0.14810194578007055,0.0008530018537791178,0.5230002698267361,2.479200018569827,1
303,0.5,0.001,EPnP+TSVD,0.14810194578007055,0.0008530018537791178,0.5230002698267361,2.055700053460896,1
303,0.5,0.0001,EPnP+TSVD,0.14810194578007055,0.0008530018537791178,0.5230002698267361,1.9395999843254685,1
303,0.5,1e-05,EPnP+TSVD,0.14810194578007055,0.0008530018537791178,0.5230002698267361,1.9971999572589993,1
303,0.5,1e-06,EPnP+TSVD,0.14810194578007055,0.0008530018537791178,0.5230002698267361,3.7908999947831035,1
304,0.5,nan,EPnP,0.5626056951842302,0.05175850657676869,0.618279846216277,0.15820004045963287,1
304,0.5,nan,ITERATIVE,0.5025675582425112,0.03265165308410604,0.6139639817299171,0.46300003305077553,1
